id,category,product_id
21307,basic/spread,5368
21308,dairy/cream,5368
21309,meat/meat-products,5368
21310,pastry/basic,5369
21311,basic/instant,5369
21312,pastry/other,5369
21313,fruits-veg/vegetable,5370
21314,home/plants-garden,5370
21315,basic/sugar-flour-rice,5370
21316,fruits-veg/fruit,5371
21317,meat/meat-products,5371
21318,free-time/books-news-magazines,5371
21319,fruits-veg/fruit,5372
21320,home/plants-garden,5372
21321,home/maintenence,5372
21322,snacks/sweet,5373
21323,fruits-veg/fruit,5373
21324,baby/supplies-hygiene,5373
21325,fruits-veg/vegetable,5374
21326,drinks/beer,5374
21327,home/plants-garden,5374
21328,drinks/mineral-water,5375
21329,dairy/milk,5375
21330,drinks/non-alcoholic,5375
21331,dairy/cheese,5376
21332,fruits-veg/vegetable,5376
21333,drinks/beer,5376
21334,drinks/mineral-water,5377
21335,drinks/non-alcoholic,5377
21336,dairy/milk,5377
21337,pastry/basic,5378
21338,meat/meat-products,5378
21339,meat/meat,5378
21340,home/plants-garden,5379
21341,free-time/books-news-magazines,5379
21342,drinks/mineral-water,5379
21343,health/vitamins-ointments,5380
21344,health/medical-supplies,5380
21345,home/maintenence,5380
21346,drinks/beer,5358
21347,basic/sauces,5358
21348,drinks/wine,5358
21349,home/plants-garden,5379
21350,free-time/books-news-magazines,5379
21351,drinks/mineral-water,5379
21352,health/vitamins-ointments,5380
21353,health/medical-supplies,5380
21354,home/maintenence,5380
21355,drinks/beer,5358
21356,basic/sauces,5358
21357,drinks/wine,5358
21358,health/vitamins-ointments,4866
21359,health/medical-supplies,4866
21360,drugstore/dental,4866
21361,health/medical-supplies,4867
21362,health/vitamins-ointments,4867
21363,dairy/milk,4867
21364,health/medical-supplies,4868
21365,dairy/lact-free,4868
21366,home/office,4868
21367,fruits-veg/vegetable,5382
21368,dairy/cheese,5382
21369,drinks/beer,5382
21370,fruits-veg/vegetable,5383
21371,basic/canned-fruits-vegetable,5383
21372,drinks/alcohol,5383
21373,fruits-veg/vegetable,5384
21374,meat/deli,5384
21375,dairy/cheese,5384
21376,basic/jams-marmelade-honey,5385
21377,home/office,5385
21378,basic/spread,5385
21379,pastry/basic,5386
21380,pastry/salty,5386
21381,basic/instant,5386
21382,basic/wheat-legumes,5387
21383,health/medical-supplies,5387
21384,home/accessories,5387
21385,dairy/milk,5388
21386,drinks/mineral-water,5388
21387,drinks/non-alcoholic,5388
21388,dairy/cheese,5389
21389,dairy/joghurts,5389
21390,fruits-veg/vegetable,5389
21391,basic/sauces,5390
21392,basic/flavoring,5390
21393,basic/instant,5390
21394,dairy/joghurts,5391
21395,dairy/cheese,5391
21396,basic/baking,5391
21397,dairy/joghurts,5392
21398,health/vitamins-ointments,5392
21399,snacks/sweet,5392
21400,dairy/joghurts,5393
21401,health/vitamins-ointments,5393
21402,dairy/milk,5393
21403,dairy/joghurts,5394
21404,basic/baking,5394
21405,health/vitamins-ointments,5394
21406,dairy/cheese,5395
21407,basic/spices,5395
21408,fruits-veg/vegetable,5395
21409,dairy/cheese,5396
21410,dairy/joghurts,5396
21411,drinks/wine,5396
21412,home/accessories,5397
21413,basic/baking,5397
21414,dairy/lact-free,5397
21415,basic/morning,5398
21416,basic/jams-marmelade-honey,5398
21417,drinks/juice,5398
21418,basic/sugar-flour-rice,5399
21419,pastry/salty,5399
21420,dairy/eggs,5399
21421,drinks/non-alcoholic,5400
21422,dairy/joghurts,5400
21423,basic/baking,5400
21424,drinks/non-alcoholic,5401
21425,drinks/mineral-water,5401
21426,home/maintenence,5401
21427,home/decorations,5402
21428,dairy/milk,5402
21429,basic/canned-fruits-vegetable,5402
21430,snacks/sweet,5403
21431,pastry/sweet,5403
21432,dairy/cheese,5403
21433,baby/supplies-hygiene,5404
21434,dairy/joghurts,5404
21435,home/office,5404
21436,drinks/non-alcoholic,5405
21437,basic/tea-coffee-soups,5405
21438,frozen/sweet,5405
21439,auto/care,5407
21440,free-time/toys,5407
21441,home/decorations,5407
21442,pastry/sweet,5408
21443,drugstore/beauty,5408
21444,free-time/books-news-magazines,5408
21445,home/accessories,5409
21446,home/bags,5409
21447,home/office,5409
21448,other,5356
21449,free-time/other,5356
21450,drugstore/hygiene,5356
21451,meat/meat,5361
21452,pastry/sweet,5361
21453,home/accessories,5361
21454,meat/meat,5381
21455,pastry/sweet,5381
21456,home/accessories,5381
21457,pastry/sweet,5406
21458,home/decorations,5406
21459,other,5406
21460,drinks/non-alcoholic,5410
21461,home/maintenence,5410
21462,home/plants-garden,5410
21463,drinks/mineral-water,5323
21464,drinks/non-alcoholic,5323
21465,frozen/sweet,5323
21466,drinks/beer,2271
21467,home/plants-garden,2271
21468,free-time/toys,2271
21469,snacks/salty,5324
21470,basic/sauces,5324
21471,basic/instant,5324
21472,fruits-veg/dried-nuts,5325
21473,snacks/salty,5325
21474,home/laundry,5325
21475,home/laundry,5326
21476,pastry/basic,5326
21477,health/vitamins-ointments,5326
21478,drugstore/hygiene,5327
21479,drinks/juice,5327
21480,basic/tea-coffee-soups,5327
21481,health/vitamins-ointments,5328
21482,snacks/sweet,5328
21483,pastry/sweet,5328
21484,snacks/sweet,5329
21485,drinks/non-alcoholic,5329
21486,home/maintenence,5329
21487,snacks/sweet,5330
21488,pastry/sweet,5330
21489,home/decorations,5330
21490,meat/meat-products,5331
21491,meat/smoked,5331
21492,free-time/toys,5331
21493,fruits-veg/vegetable,5411
21494,fashion/clothes,5411
21495,free-time/other,5411
21496,fruits-veg/vegetable,5412
21497,free-time/books-news-magazines,5412
21498,dairy/cheese,5412
21499,basic/baking,5413
21500,meat/smoked,5413
21501,drinks/non-alcoholic,5413
21502,drinks/non-alcoholic,5414
21503,dairy/joghurts,5414
21504,eating,5414
21505,drinks/non-alcoholic,5415
21506,home/maintenence,5415
21507,drinks/wine,5415
21508,basic/pasta,5416
21509,meat/fish,5416
21510,hazard,5416
21511,drinks/juice,5417
21512,home/laundry,5417
21513,fruits-veg/dried-nuts,5417
21514,dairy/joghurts,5418
21515,basic/sugar-flour-rice,5418
21516,health/vitamins-ointments,5418
21517,fruits-veg/fruit,5419
21518,drinks/alcohol,5419
21519,free-time/books-news-magazines,5419
21520,dairy/cheese,5420
21521,drinks/alcohol,5420
21522,basic/sauces,5420
21523,eating,5421
21524,dairy/cheese,5421
21525,other,5421
21526,other,5422
21527,basic/baking,5422
21528,home/accessories,5422
21529,basic/pasta,5423
21530,drinks/non-alcoholic,5423
21531,fruits-veg/dried-nuts,5423
21532,drinks/non-alcoholic,5424
21533,drinks/mineral-water,5424
21534,health/medical-supplies,5424
21535,meat/meat,5425
21536,basic/oil-acid-grease,5425
21537,basic/jams-marmelade-honey,5425
21538,frozen/fruit-vegetable,5426
21539,basic/canned-fruits-vegetable,5426
21540,fruits-veg/vegetable,5426
21541,basic/wheat-legumes,5427
21542,basic/tea-coffee-soups,5427
21543,drinks/non-alcoholic,5427
21544,basic/tea-coffee-soups,5428
21545,meat/smoked,5428
21546,meat/meat-products,5428
21547,drinks/beer,5429
21548,drinks/mineral-water,5429
21549,home/decorations,5429
21550,dairy/cheese,5430
21551,snacks/sweet,5430
21552,dairy/joghurts,5430
21553,dairy/cream,5431
21554,basic/spread,5431
21555,dairy/lact-free,5431
21556,pastry/basic,5432
21557,basic/instant,5432
21558,basic/canned-fruits-vegetable,5432
21559,basic/canned-fruits-vegetable,5433
21560,drinks/non-alcoholic,5433
21561,basic/oil-acid-grease,5433
21562,fruits-veg/vegetable,5434
21563,dairy/cheese,5434
21564,drinks/alcohol,5434
21565,pastry/basic,5435
21566,dairy/cheese,5435
21567,basic/instant,5435
21568,fruits-veg/fruit,5436
21569,meat/meat-products,5436
21570,drinks/alcohol,5436
21571,fruits-veg/vegetable,5437
21572,drinks/alcohol,5437
21573,basic/sugar-flour-rice,5437
21574,drinks/beer,5438
21575,fruits-veg/vegetable,5438
21576,home/plants-garden,5438
21577,fruits-veg/vegetable,5439
21578,drinks/juice,5439
21579,pastry/basic,5439
21580,meat/meat,5440
21581,basic/jams-marmelade-honey,5440
21582,basic/instant,5440
21583,meat/meat,5441
21584,meat/fish,5441
21585,basic/tea-coffee-soups,5441
21586,dairy/milk,5442
21587,dairy/joghurts,5442
21588,drinks/beer,5442
21589,fruits-veg/vegetable,5411
21590,free-time/other,5411
21591,drinks/mineral-water,5411
21592,fruits-veg/vegetable,5412
21593,dairy/cheese,5412
21594,free-time/books-news-magazines,5412
21595,basic/baking,5443
21596,dairy/joghurts,5443
21597,dairy/cheese,5443
21598,basic/baking,5444
21599,dairy/joghurts,5444
21600,dairy/cheese,5444
21601,pastry/sweet,5445
21602,snacks/sweet,5445
21603,basic/soy-products,5445
21604,pastry/sweet,5446
21605,snacks/sweet,5446
21606,basic/soy-products,5446
21607,meat/meat-products,5447
21608,pastry/basic,5447
21609,home/accessories,5447
21610,meat/meat-products,5449
21611,pastry/basic,5449
21612,home/accessories,5449
21613,meat/fish,5450
21614,basic/canned-fruits-vegetable,5450
21615,fruits-veg/dried-nuts,5450
21616,fruits-veg/vegetable,5452
21617,frozen/fruit-vegetable,5452
21618,pastry/basic,5452
21619,eating,5421
21620,dairy/cheese,5421
21621,fruits-veg/fruit,5421
21622,basic/tea-coffee-soups,5428
21623,meat/smoked,5428
21624,free-time/toys,5428
21625,drinks/non-alcoholic,5424
21626,drinks/mineral-water,5424
21627,health/medical-supplies,5424
21628,snacks/sweet,5453
21629,dairy/joghurts,5453
21630,pastry/sweet,5453
21631,home/maintenence,5422
21632,pastry/sweet,5422
21633,snacks/sweet,5422
21634,home/maintenence,5454
21635,snacks/sweet,5454
21636,basic/baking,5454
21637,drinks/beer,5455
21638,basic/spices,5455
21639,fruits-veg/vegetable,5455
21640,drinks/non-alcoholic,5456
21641,drinks/mineral-water,5456
21642,home/plants-garden,5456
21643,drinks/mineral-water,5457
21644,drinks/non-alcoholic,5457
21645,fruits-veg/fruit,5457
21646,drinks/non-alcoholic,5458
21647,drinks/mineral-water,5458
21648,home/plants-garden,5458
21649,pastry/sweet,5459
21650,dairy/joghurts,5459
21651,frozen/sweet,5459
21652,free-time/toys,5460
21653,basic/sauces,5460
21654,dairy/eggs,5460
21655,drinks/beer,5462
21656,dairy/cheese,5462
21657,dairy/joghurts,5462
21658,drinks/non-alcoholic,5463
21659,drinks/mineral-water,5463
21660,drinks/alcohol,5463
21661,drinks/beer,5464
21662,dairy/cheese,5464
21663,snacks/sweet,5464
21664,drinks/mineral-water,5465
21665,drinks/non-alcoholic,5465
21666,drugstore/dental,5465
21667,basic/tea-coffee-soups,5466
21668,free-time/books-news-magazines,5466
21669,snacks/sweet,5466
21670,eating,5467
21671,free-time/books-news-magazines,5467
21672,other,5467
21673,eating,5468
21674,free-time/books-news-magazines,5468
21675,other,5468
21676,drinks/beer,5469
21677,dairy/cheese,5469
21678,meat/smoked,5469
21679,drinks/non-alcoholic,5470
21680,drinks/mineral-water,5470
21681,home/plants-garden,5470
21682,drinks/non-alcoholic,5471
21683,drinks/mineral-water,5471
21684,home/plants-garden,5471
21685,home/plants-garden,5472
21686,pastry/basic,5472
21687,basic/sugar-flour-rice,5472
21688,drinks/alcohol,5473
21689,drinks/non-alcoholic,5473
21690,drinks/mineral-water,5473
21691,drinks/beer,5474
21692,dairy/cheese,5474
21693,snacks/salty,5474
21694,dairy/cheese,5475
21695,fruits-veg/vegetable,5475
21696,snacks/sweet,5475
21697,frozen/sweet,5476
21698,drinks/alcohol,5476
21699,fruits-veg/vegetable,5476
21700,dairy/cheese,5448
21701,eating,5448
21702,free-time/books-news-magazines,5448
21703,dairy/cheese,5451
21704,eating,5451
21705,free-time/books-news-magazines,5451
21706,other,5461
21707,frozen/fruit-vegetable,5461
21708,meat/meat,5461
21709,dairy/cream,5477
21710,dairy/joghurts,5477
21711,dairy/lact-free,5477
21712,dairy/joghurts,5478
21713,dairy/lact-free,5478
21714,health/vitamins-ointments,5478
21715,frozen/sweet,5479
21716,home/office,5479
21717,pastry/sweet,5479
21718,dairy/eggs,5480
21719,home/accessories,5480
21720,basic/sugar-flour-rice,5480
21721,health/vitamins-ointments,5481
21722,snacks/sweet,5481
21723,dairy/milk,5481
21724,basic/tea-coffee-soups,5482
21725,free-time/toys,5482
21726,pastry/basic,5482
21727,meat/meat-products,5483
21728,basic/spread,5483
21729,drinks/mineral-water,5483
21730,meat/meat-products,5484
21731,meat/smoked,5484
21732,pastry/basic,5484
21733,fruits-veg/vegetable,5485
21734,basic/canned-fruits-vegetable,5485
21735,dairy/cheese,5485
21736,pastry/basic,5486
21737,home/accessories,5486
21738,basic/instant,5486
21739,fruits-veg/vegetable,5488
21740,dairy/cheese,5488
21741,drinks/alcohol,5488
21742,auto/fuel,5489
21743,drinks/alcohol,5489
21744,free-time/other,5489
21745,home/maintenence,5491
21746,home/decorations,5491
21747,meat/fish,5491
21748,home/accessories,5487
21749,home/maintenence,5487
21750,home/plants-garden,5487
21751,auto/fuel,5490
21752,drinks/alcohol,5490
21753,drugstore/beauty,5490
21754,dairy/milk,5492
21755,fruits-veg/dried-nuts,5492
21756,snacks/sweet,5492
21757,dairy/joghurts,5493
21758,health/vitamins-ointments,5493
21759,drinks/non-alcoholic,5493
21760,pastry/sweet,5495
21761,snacks/sweet,5495
21762,home/bags,5495
21763,dairy/joghurts,5497
21764,pastry/sweet,5497
21765,dairy/lact-free,5497
21766,fruits-veg/vegetable,5498
21767,dairy/cheese,5498
21768,drinks/alcohol,5498
21769,basic/canned-fish,5499
21770,health/lady,5499
21771,pets,5499
21772,meat/smoked,5500
21773,fruits-veg/dried-nuts,5500
21774,meat/fish,5500
21775,meat/meat-products,5502
21776,basic/spread,5502
21777,dairy/cheese,5502
21778,dairy/joghurts,5503
21779,basic/flavoring,5503
21780,basic/canned-fruits-vegetable,5503
21781,health/vitamins-ointments,5504
21782,pastry/sweet,5504
21783,basic/sugar-flour-rice,5504
21784,snacks/sweet,5505
21785,fruits-veg/vegetable,5505
21786,snacks/salty,5505
21787,snacks/sweet,5506
21788,dairy/milk,5506
21789,basic/flavoring,5506
21790,fruits-veg/fruit,5508
21791,drinks/alcohol,5508
21792,drinks/mineral-water,5508
21793,pastry/basic,5509
21794,meat/fish,5509
21795,dairy/cheese,5509
21796,meat/fish,5510
21797,fruits-veg/vegetable,5510
21798,basic/soy-products,5510
21799,snacks/salty,5511
21800,basic/sauces,5511
21801,baby/supplies-hygiene,5511
21802,fruits-veg/fruit,5512
21803,meat/meat-products,5512
21804,drinks/alcohol,5512
21805,fruits-veg/vegetable,5513
21806,pastry/basic,5513
21807,home/accessories,5513
21808,fruits-veg/vegetable,5514
21809,dairy/cheese,5514
21810,drinks/alcohol,5514
21811,fruits-veg/vegetable,5515
21812,basic/spices,5515
21813,dairy/cheese,5515
21814,home/office,5516
21815,fruits-veg/vegetable,5516
21816,home/accessories,5516
21817,fruits-veg/vegetable,5517
21818,drinks/alcohol,5517
21819,basic/canned-fruits-vegetable,5517
21820,fruits-veg/vegetable,5518
21821,basic/sugar-flour-rice,5518
21822,drinks/beer,5518
21823,pastry/other,5519
21824,snacks/sweet,5519
21825,basic/pasta,5519
21826,pastry/basic,5520
21827,pastry/salty,5520
21828,basic/sugar-flour-rice,5520
21829,basic/pasta,5521
21830,basic/canned-fruits-vegetable,5521
21831,home/laundry,5521
21832,dairy/cheese,5522
21833,basic/baking,5522
21834,dairy/milk,5522
21835,dairy/milk,5388
21836,drinks/non-alcoholic,5388
21837,drinks/mineral-water,5388
21838,home/maintenence,5523
21839,baby/supplies-hygiene,5523
21840,basic/spread,5523
21841,dairy/butter,5525
21842,pastry/salty,5525
21843,basic/oil-acid-grease,5525
21844,health/vitamins-ointments,5526
21845,snacks/sweet,5526
21846,home/maintenence,5526
21847,dairy/joghurts,5527
21848,dairy/lact-free,5527
21849,health/vitamins-ointments,5527
21850,basic/baking,5528
21851,home/office,5528
21852,home/plants-garden,5528
21853,dairy/joghurts,5529
21854,pastry/sweet,5529
21855,health/vitamins-ointments,5529
21856,health/lady,5530
21857,free-time/books-news-magazines,5530
21858,fruits-veg/dried-nuts,5530
21859,basic/morning,5398
21860,home/cleaning,5398
21861,meat/meat-products,5398
21862,basic/morning,5532
21863,baby/food,5532
21864,snacks/sweet,5532
21865,basic/baking,5534
21866,dairy/lact-free,5534
21867,dairy/joghurts,5534
21868,dairy/cheese,5535
21869,meat/meat-products,5535
21870,dairy/cream,5535
21871,snacks/sweet,5536
21872,dairy/cheese,5536
21873,pastry/sweet,5536
21874,meat/smoked,5537
21875,home/laundry,5537
21876,dairy/joghurts,5537
21877,home/laundry,5538
21878,fruits-veg/dried-nuts,5538
21879,hazard,5538
21880,meat/deli,5539
21881,basic/sauces,5539
21882,basic/spread,5539
21883,fruits-veg/fruit,5540
21884,dairy/joghurts,5540
21885,fruits-veg/dried-nuts,5540
21886,drugstore/beauty,5541
21887,drugstore/hygiene,5541
21888,pets,5541
21889,pastry/sweet,5494
21890,drinks/beer,5494
21891,other,5494
21892,pastry/sweet,5496
21893,drinks/beer,5496
21894,other,5496
21895,pastry/sweet,5501
21896,drinks/beer,5501
21897,other,5501
21898,pastry/sweet,5507
21899,drinks/beer,5507
21900,other,5507
21901,pastry/sweet,5524
21902,basic/tea-coffee-soups,5524
21903,free-time/toys,5524
21904,pastry/sweet,5531
21905,home/decorations,5531
21906,other,5531
21907,pastry/sweet,5533
21908,home/decorations,5533
21909,other,5533
21910,home/decorations,5542
21911,pastry/sweet,5542
21912,snacks/sweet,5542
21913,basic/canned-fruits-vegetable,2298
21914,drinks/non-alcoholic,2298
21915,dairy/joghurts,2298
21916,home/maintenence,5543
21917,home/plants-garden,5543
21918,fruits-veg/vegetable,5543
21919,fruits-veg/fruit,5544
21920,meat/meat-products,5544
21921,basic/tea-coffee-soups,5544
21922,basic/spices,5546
21923,fruits-veg/vegetable,5546
21924,basic/instant,5546
21925,home/maintenence,5547
21926,fruits-veg/vegetable,5547
21927,home/plants-garden,5547
21928,fruits-veg/fruit,5548
21929,drinks/alcohol,5548
21930,snacks/salty,5548
21931,fruits-veg/vegetable,5549
21932,home/decorations,5549
21933,home/maintenence,5549
21934,home/plants-garden,5550
21935,fruits-veg/fruit,5550
21936,health/vitamins-ointments,5550
21937,fruits-veg/vegetable,5551
21938,home/maintenence,5551
21939,home/accessories,5551
21940,fruits-veg/vegetable,5552
21941,drinks/alcohol,5552
21942,drinks/beer,5552
21943,baby/food,5554
21944,basic/jams-marmelade-honey,5554
21945,basic/morning,5554
21946,basic/spread,5555
21947,pastry/sweet,5555
21948,basic/spices,5555
21949,fruits-veg/vegetable,5556
21950,drinks/alcohol,5556
21951,dairy/cheese,5556
21952,fruits-veg/fruit,5557
21953,drinks/alcohol,5557
21954,fashion/clothes,5557
21955,basic/spices,3810
21956,meat/meat,3810
21957,dairy/milk,3810
21958,meat/meat,5558
21959,basic/spread,5558
21960,pastry/sweet,5558
21961,basic/canned-fish,5559
21962,basic/pasta,5559
21963,basic/canned-fruits-vegetable,5559
21964,snacks/sweet,4862
21965,basic/spread,4862
21966,drinks/juice,4862
21967,dairy/milk,5560
21968,dairy/joghurts,5560
21969,basic/baking,5560
21970,meat/meat,5561
21971,fashion/clothes,5561
21972,basic/spread,5561
21973,home/laundry,5562
21974,snacks/sweet,5562
21975,health/vitamins-ointments,5562
21976,meat/smoked,5563
21977,dairy/cheese,5563
21978,meat/fish,5563
21979,dairy/cheese,2440
21980,frozen/instant,2440
21981,drinks/alcohol,2440
21982,meat/meat-products,5564
21983,free-time/books-news-magazines,5564
21984,fruits-veg/vegetable,5564
21985,dairy/cream,5565
21986,basic/spread,5565
21987,dairy/lact-free,5565
21988,dairy/cheese,5566
21989,basic/baking,5566
21990,dairy/joghurts,5566
21991,dairy/joghurts,4907
21992,dairy/cheese,4907
21993,dairy/milk,4907
21994,snacks/sweet,5567
21995,health/vitamins-ointments,5567
21996,drugstore/dental,5567
21997,dairy/cheese,4506
21998,dairy/joghurts,4506
21999,drinks/wine,4506
22000,dairy/butter,5568
22001,dairy/lact-free,5568
22002,basic/oil-acid-grease,5568
22003,dairy/cream,4859
22004,dairy/joghurts,4859
22005,basic/spread,4859
22006,health/vitamins-ointments,5569
22007,dairy/joghurts,5569
22008,dairy/milk,5569
22009,meat/smoked,5570
22010,meat/meat-products,5570
22011,basic/soy-products,5570
22012,snacks/salty,5571
22013,meat/smoked,5571
22014,frozen/fruit-vegetable,5571
22015,snacks/salty,5572
22016,pastry/sweet,5572
22017,snacks/sweet,5572
22018,dairy/eggs,5573
22019,pastry/salty,5573
22020,home/accessories,5573
22021,pastry/sweet,5574
22022,home/decorations,5574
22023,drugstore/beauty,5574
22024,home/accessories,5545
22025,pastry/sweet,5545
22026,frozen/fruit-vegetable,5545
22027,home/accessories,5553
22028,pastry/sweet,5553
22029,frozen/fruit-vegetable,5553
22030,other,5575
22031,meat/meat,5575
22032,frozen/fruit-vegetable,5575
22033,health/vitamins-ointments,5576
22034,home/maintenence,5576
22035,home/accessories,5576
22036,drugstore/beauty,5577
22037,home/maintenence,5577
22038,free-time/other,5577
22039,home/maintenence,5578
22040,other,5578
22041,free-time/other,5578
22042,drugstore/beauty,5579
22043,other,5579
22044,home/maintenence,5579
22045,free-time/books-news-magazines,5580
22046,home/plants-garden,5580
22047,home/office,5580
22048,drinks/mineral-water,5581
22049,drinks/non-alcoholic,5581
22050,dairy/milk,5581
22051,meat/smoked,5582
22052,home/bags,5582
22053,drinks/beer,5582
22054,drinks/non-alcoholic,5583
22055,basic/baking,5583
22056,drinks/alcohol,5583
22057,pastry/salty,5584
22058,pastry/sweet,5584
22059,meat/deli,5584
22060,meat/meat-products,5585
22061,dairy/cheese,5585
22062,basic/spread,5585
22063,pastry/salty,5586
22064,pastry/basic,5586
22065,basic/sauces,5586
22066,pastry/salty,5587
22067,basic/sugar-flour-rice,5587
22068,basic/spread,5587
22069,drinks/beer,5588
22070,basic/sauces,5588
22071,free-time/toys,5588
22072,meat/fish,4813
22073,dairy/cheese,4813
22074,pastry/sweet,4813
22075,pastry/other,4824
22076,pastry/basic,4824
22077,other,4824
22078,pastry/sweet,4829
22079,snacks/sweet,4829
22080,auto/care,4829
22081,pastry/sweet,5589
22082,auto/care,5589
22083,drugstore/beauty,5589
22084,snacks/sweet,4832
22085,pastry/sweet,4832
22086,dairy/joghurts,4832
22087,pastry/sweet,5590
22088,home/decorations,5590
22089,snacks/sweet,5590
22090,pastry/sweet,4826
22091,frozen/instant,4826
22092,auto/care,4826
22093,pastry/sweet,5591
22094,snacks/sweet,5591
22095,dairy/joghurts,5591
22096,dairy/cheese,5592
22097,drinks/beer,5592
22098,dairy/joghurts,5592
22099,drinks/wine,5593
22100,basic/sauces,5593
22101,drinks/alcohol,5593
22102,basic/tea-coffee-soups,4816
22103,dairy/cheese,4816
22104,snacks/sweet,4816
22105,dairy/joghurts,4814
22106,basic/sauces,4814
22107,snacks/sweet,4814
22108,dairy/joghurts,4815
22109,dairy/lact-free,4815
22110,drinks/wine,4815
22111,home/maintenence,5594
22112,basic/baking,5594
22113,drinks/wine,5594
22114,snacks/sweet,5595
22115,pastry/sweet,5595
22116,basic/canned-fruits-vegetable,5595
22117,pastry/salty,5596
22118,dairy/joghurts,5596
22119,dairy/cheese,5596
22120,free-time/visual,5598
22121,pastry/salty,5598
22122,home/office,5598
22123,home/decorations,5599
22124,drinks/beer,5599
22125,basic/spices,5599
22126,home/office,1622
22127,home/plants-garden,1622
22128,meat/deli,1622
22129,home/plants-garden,5601
22130,fruits-veg/vegetable,5601
22131,snacks/sweet,5601
22132,meat/meat-products,5602
22133,basic/tea-coffee-soups,5602
22134,dairy/cheese,5602
22135,basic/baking,5603
22136,basic/spread,5603
22137,home/plants-garden,5603
22138,dairy/joghurts,5604
22139,pastry/sweet,5604
22140,pastry/salty,5604
22141,pastry/sweet,5605
22142,snacks/sweet,5605
22143,dairy/joghurts,5605
22144,pastry/basic,5606
22145,pastry/salty,5606
22146,basic/spread,5606
22147,dairy/joghurts,5607
22148,dairy/lact-free,5607
22149,pastry/salty,5607
22150,dairy/joghurts,5608
22151,health/vitamins-ointments,5608
22152,dairy/lact-free,5608
22153,basic/morning,5609
22154,snacks/salty,5609
22155,pets,5609
22156,fruits-veg/fruit,5610
22157,fruits-veg/vegetable,5610
22158,free-time/books-news-magazines,5610
22159,fruits-veg/fruit,5611
22160,drinks/alcohol,5611
22161,free-time/books-news-magazines,5611
22162,fruits-veg/fruit,5612
22163,fruits-veg/vegetable,5612
22164,meat/meat-products,5612
22165,pastry/sweet,5613
22166,meat/fish,5613
22167,basic/jams-marmelade-honey,5613
22168,fruits-veg/vegetable,5614
22169,drinks/alcohol,5614
22170,drinks/beer,5614
22171,drinks/non-alcoholic,5616
22172,dairy/joghurts,5616
22173,drinks/mineral-water,5616
22174,home/maintenence,5617
22175,pastry/sweet,5617
22176,drugstore/hygiene,5617
22177,snacks/sweet,5618
22178,dairy/joghurts,5618
22179,drugstore/hygiene,5618
22180,drinks/non-alcoholic,5619
22181,drinks/mineral-water,5619
22182,dairy/milk,5619
22183,home/office,5620
22184,dairy/joghurts,5620
22185,fruits-veg/vegetable,5620
22186,dairy/eggs,5621
22187,home/accessories,5621
22188,pastry/salty,5621
22189,meat/deli,5622
22190,health/vitamins-ointments,5622
22191,basic/canned-fruits-vegetable,5622
22192,pastry/basic,5623
22193,meat/meat,5623
22194,meat/meat-products,5623
22195,pastry/sweet,5624
22196,snacks/sweet,5624
22197,dairy/milk,5624
22198,drinks/beer,5625
22199,fruits-veg/vegetable,5625
22200,home/plants-garden,5625
22201,dairy/joghurts,5626
22202,home/office,5626
22203,meat/fish,5626
22204,drinks/beer,5627
22205,home/accessories,5627
22206,dairy/joghurts,5627
22207,free-time/other,5628
22208,home/maintenence,5628
22209,home/cleaning,5628
22210,home/decorations,5629
22211,drinks/wine,5629
22212,dairy/cheese,5629
22213,home/maintenence,5630
22214,auto/care,5630
22215,free-time/toys,5630
22216,drugstore/hygiene,5631
22217,home/maintenence,5631
22218,basic/sauces,5631
22219,home/maintenence,5632
22220,home/cleaning,5632
22221,other,5632
22222,home/cleaning,5633
22223,home/maintenence,5633
22224,drugstore/beauty,5633
22225,home/cleaning,5634
22226,health/vitamins-ointments,5634
22227,drugstore/hygiene,5634
22228,drinks/beer,5635
22229,snacks/sweet,5635
22230,basic/baking,5635
22231,snacks/salty,5637
22232,basic/canned-fruits-vegetable,5637
22233,free-time/toys,5637
22234,snacks/sweet,5638
22235,dairy/milk,5638
22236,health/vitamins-ointments,5638
22237,home/bags,5639
22238,drugstore/beauty,5639
22239,pastry/sweet,5639
22240,basic/instant,5640
22241,dairy/lact-free,5640
22242,fruits-veg/dried-nuts,5640
22243,dairy/joghurts,5641
22244,snacks/sweet,5641
22245,free-time/toys,5641
22246,frozen/instant,5642
22247,home/office,5642
22248,basic/pasta,5642
22249,home/office,5643
22250,basic/canned-fruits-vegetable,5643
22251,fruits-veg/vegetable,5643
22252,dairy/cheese,5644
22253,frozen/instant,5644
22254,dairy/joghurts,5644
22255,meat/meat-products,5645
22256,basic/canned-fish,5645
22257,pastry/basic,5645
22258,pastry/sweet,5646
22259,meat/fish,5646
22260,fruits-veg/dried-nuts,5646
22261,fruits-veg/vegetable,5647
22262,basic/canned-fruits-vegetable,5647
22263,fruits-veg/fruit,5647
22264,pastry/basic,5648
22265,pastry/salty,5648
22266,basic/sugar-flour-rice,5648
22267,basic/pasta,5650
22268,home/maintenence,5650
22269,home/office,5650
22270,meat/deli,5651
22271,meat/fish,5651
22272,auto/care,5651
22273,meat/fish,5652
22274,meat/deli,5652
22275,pastry/sweet,5652
22276,free-time/other,5653
22277,other,5653
22278,health/vitamins-ointments,5653
22279,meat/meat-products,5654
22280,dairy/cheese,5654
